video_id,title,video_type,duration_sec,view_count,like_count,comment_count,published_at,jp_ratio,en_ratio,other_ratio,overseas_total_ratio
eS1gGUZRg0k,Travis Japan【クリプレ交換会】過去回、概要欄にまとめてますのでぜひ。　#TravisJapan #トラジャ #クリスマス #クリプレ交換会 #100円ショップ,Shorts,52.0,186545,17044,737,2025-12-19T12:01:25Z,0.9693877551020408,0.01020408163265306,0.02040816326530612,0.030612244897959183
SSnixObMjGM,☺️ #松倉海斗 #Machu #TravisJapan #stravelers #Maybe,Shorts,13.0,118600,8639,206,2025-12-19T11:02:08Z,0.9693877551020408,0.0,0.030612244897959183,0.030612244897959183
-NXh-2iObV4,🫰 #松田元太 #Genta #TravisJapan #stravelers #Maybe,Shorts,13.0,133944,9129,194,2025-12-19T11:00:00Z,0.9897959183673469,0.0,0.01020408163265306,0.01020408163265306
gtkLXhWsMIA,✌️ #吉澤閑也 #Shizu #TravisJapan #stravelers #Maybe,Shorts,13.0,106681,7200,217,2025-12-18T12:10:07Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
43iGBnTE_Ac,😎 #川島如恵留 #Noel #TravisJapan #stravelers #Maybe,Shorts,13.0,115654,8389,246,2025-12-18T12:09:48Z,0.98,0.0,0.02,0.02
hwi4nkM1mMY,😘 #七五三掛龍也 #Shime #TravisJapan #stravelers #Maybe,Shorts,13.0,121990,8811,158,2025-12-17T11:01:53Z,0.9166666666666666,0.020833333333333332,0.06249999999999999,0.08333333333333333
kOe2vF1p-Pc,😉 #中村海人 #Umi #TravisJapan #stravelers #Maybe,Shorts,13.0,149756,9697,250,2025-12-17T11:01:26Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
qSoWn_Vj5BA,🫶 #宮近海斗 #Chaka #TravisJapan #stravelers #Maybe,Shorts,13.0,138734,10461,255,2025-12-16T11:01:38Z,0.94,0.0,0.060000000000000005,0.060000000000000005
uSMW0mxKRaQ,Nice TJ!!✨#TravisJapan #stravelers #ストラベラーズ #WelcomeToOurShowTonight,Shorts,15.0,169831,12722,170,2025-12-15T11:01:46Z,0.92,0.0,0.08,0.08
Uubo8Ame1IY,TJ Showへようこそ✨#TravisJapan #stravelers #ストラベラーズ #WelcomeToOurShowTonight,Shorts,34.0,210748,15638,350,2025-12-14T11:00:53Z,0.9797979797979798,0.0,0.020202020202020204,0.020202020202020204
