title,video_type,duration_sec,view_count,like_count,comment_count,published_at,video_id
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Machu ver. - #Shorts,Shorts,38.0,105386,0,263,2023-06-02T03:00:15Z,gfDhvLrxqH0
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Umi ver. - #Shorts,Shorts,39.0,79352,0,210,2023-06-01T02:30:27Z,f6ROgj3ek3I
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Shime ver. - #Shorts,Shorts,42.0,89118,0,284,2023-05-31T03:00:05Z,6Fb42zjRgCA
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Noel ver. - #Shorts,Shorts,40.0,79621,0,968,2023-05-30T03:00:24Z,q5Umpr2gCSk
[Travis Japan] 'Moving Pieces' - Behind-the-Scenes #Chaka ver. - #Shorts,Shorts,39.0,134700,0,444,2023-05-29T03:00:08Z,IajLQukpYZ0
Travis Japan official【げんたベガス】これが最年少メンバーの実力です 笑,Shorts,32.0,152657,0,477,2023-05-26T12:00:08Z,6XGNHyaNmtc
[Travis Japan] 'Moving Pieces' -#Shime & #Noel ver.- #Shorts,Shorts,28.0,131234,0,480,2023-05-25T12:00:07Z,76-OET8s4hk
[Travis Japan] 'Moving Pieces' -#Shizu & #Genta & #Machu ver.- #Shorts,Shorts,27.0,367054,0,407,2023-05-24T12:00:42Z,lbMRrkKdqCA
[Travis Japan] 'Moving Pieces' -#Chaka & #Umi ver.- #Shorts,Shorts,25.0,159009,0,356,2023-05-23T12:00:26Z,lP6SMJcRDbI
[Travis Japan] ‘Moving Pieces’ MV公開中!! #TravisJapan #MovingPieces #Shorts,Shorts,53.0,140504,0,301,2023-05-21T09:00:21Z,cDdPGxIGKKs
Travis Japan official【お知らせ📣】今日の虎Tubeは22時からなのでお間違えなく〜🐯!!!!!!!,Shorts,53.0,230455,0,260,2023-05-20T10:34:51Z,qVozBifs1pU
Travis Japan official【ダンスゲームに挑戦】オレたちの本気を見てほしい〜踊っちゃうよー🕺 本編をお楽しみに〜✨,Shorts,31.0,56712,0,274,2023-05-19T12:00:09Z,BeoyYwZQ0mU
[Travis Japan] 'Moving Pieces' -360 ver.- #Shorts,Shorts,27.0,135321,0,283,2023-05-17T09:00:23Z,P6H4DYFM4SQ
[Travis Japan] 'Moving Pieces' in 1 more day! #MovingPieces_D1 🧩,Shorts,21.0,67302,0,221,2023-05-14T03:00:33Z,scNoGpuSO9Y
Travis Japan - 'Moving Pieces' -Concept Movie-,Shorts,20.0,153952,0,493,2023-05-13T12:00:31Z,Y6T7d0p4Q3E
[Travis Japan] 'Moving Pieces' in 2 more days!! #MovingPieces_D2 🧩,Shorts,21.0,65024,0,196,2023-05-13T03:00:30Z,klIS7hDWhfk
Travis Japan official【宮近海斗相関図】大先輩のサプライズ登場に...ちゃかあたふた 笑✨本編をお楽しみに〜！　#shorts,Shorts,40.0,149599,0,425,2023-05-12T12:00:16Z,VS37fCoM9_U
[Travis Japan] 'Moving Pieces' in 3 more days!!! #MovingPieces_D3 🧩,Shorts,24.0,59817,0,210,2023-05-12T03:00:30Z,j0Tyr2CgNxA
[Travis Japan] 'Moving Pieces' in 4 more days!!!! #MovingPieces_D4 🧩,Shorts,21.0,61259,0,196,2023-05-11T03:00:20Z,v_0UFiJ5M3Y
[Travis Japan] 'Moving Pieces' in 5 more days!!!!! #MovingPieces_D5 🧩,Shorts,21.0,87180,0,199,2023-05-10T03:00:17Z,hKu70ek7Nyc
Travis Japan - 'Moving Pieces' Dance ver. -intro-,Shorts,45.0,278241,0,1776,2023-05-09T12:00:06Z,A6NhGuhndus
[Travis Japan] 'Moving Pieces' in 6 more days!!!!!! #MovingPieces_D6 🧩,Shorts,23.0,74135,0,281,2023-05-09T03:00:12Z,XW0P2chDOFQ
[Travis Japan] 'Moving Pieces' in 7 more days!!!!!!! #MovingPieces_D7 🧩,Shorts,21.0,82943,0,255,2023-05-08T03:08:59Z,EFeJ1WCokMY
[Travis Japan] 'Moving Pieces' Behind the scenes of MV shooting #Shorts,Shorts,22.0,69974,0,349,2023-05-07T10:00:18Z,HR9KPRYNucU
Travis Japan official【ゲレンデ飯で少数派グルメ】雪上で遊んだ後は...⛄️食べたくなっちゃうよね〜モグモグタイムっす✨本編をお楽しみに〜！　#shorts,Shorts,45.0,73672,0,366,2023-05-05T12:00:44Z,ph--79Jwhng
[Travis Japan] 'Moving Pieces' -7 Shot ver.- #Shorts,Shorts,60.0,650070,0,990,2023-04-30T10:00:23Z,e7NhH8c42tk
Travis Japan - 'Moving Pieces' Trailer -light ver.-,Shorts,11.0,147925,0,613,2023-04-30T09:00:01Z,KMXbtUb248s
Travis Japan - 'M..... P.....' Trailer #3 🧩🧩🧩🧩🧩🧩🧩,Shorts,11.0,110710,0,352,2023-04-29T11:04:09Z,wfZGQlBDs3c
Travis Japan official【胸キュン選手権】ゲレンデで恋しちゃうかも...💘トラジャが甘い言葉を囁くよ…💋本編をお楽しみに〜！　#shorts,Shorts,23.0,90844,0,325,2023-04-28T12:00:17Z,F11QGose-Uk
Travis Japan - '...... ......' Trailer #2 🧩🧩🧩🧩,Shorts,9.0,140819,0,518,2023-04-26T11:00:16Z,SxxBPxNZIQo
Travis Japan - Trailer #1 🎧🧩,Shorts,10.0,205176,0,1335,2023-04-23T11:00:18Z,JfNLZSbrdSU
Travis Japan official【雪合戦】強豪チームと真剣勝負🔥トラジャチームは勝てるのか…本編をお楽しみに〜！　#shorts,Shorts,18.0,94037,0,367,2023-04-21T12:00:46Z,tn800TZZOzw
[Travis Japan] JUST DANCE! Challenge - with トラだるま ver. - #ピロブンダンス,Shorts,21.0,61159,0,259,2023-04-16T12:00:16Z,OCEHWGkoDm0
Travis Japan official【雪だるま】ガチで作りました〜！　#shorts,Shorts,21.0,113439,0,562,2023-04-14T12:00:16Z,Pf084raxRN0
Travis Japan official【新潟のお土産】みんなのお買い物センスが確かめられちゃう〜俺はいけてるぜっ✨〜本編見てね〜 #shorts,Shorts,42.0,90902,0,248,2023-04-07T12:00:00Z,-TESBHCJk98
Travis Japan official【デビューコンサート終幕】ウラ側語り尽くします♫なぜ外周がなかったのか？〜本編見てね〜,Shorts,42.0,124506,0,342,2023-03-31T12:00:38Z,kchqoKIMBtc
[Travis Japan] JUST DANCE! Challenge - at Hayfield Secondary School ver. - #shorts,Shorts,35.0,140541,0,314,2023-03-30T12:30:13Z,NIqqvkopsDU
[Travis Japan] JUST DANCE! Challenge - with Hayfield Secondary School students ver. - #ピロブンダンス,Shorts,31.0,83742,0,162,2023-03-30T12:00:32Z,bxww2RT8jr0
[Travis Japan] #Namidaの結晶 under the cherry blossoms🌸✨ #Shorts,Shorts,25.0,167171,0,326,2023-03-28T12:45:06Z,oq8pBBo-SBs
[Travis Japan] #ついに来週 #トラジャ #ドキュメンタリー 映像 3.29(水)発売!,Shorts,16.0,127232,0,215,2023-03-20T03:00:15Z,lDFQoqOTvTI
[Travis Japan] Happy Lunar New Year 2023!!!!!!!,Shorts,40.0,131050,0,396,2023-01-22T04:00:13Z,UT_008wFTk0
[Travis Japan × @yoninochannel ] JUST DANCE! with よにのちゃんねる #ピロブンダンス #ジャにの,Shorts,19.0,1257838,0,1052,2023-01-04T10:00:26Z,vfjiiTSmL8Y
[Travis Japan] New Year’s Greetings in World Languages,Shorts,43.0,122694,0,387,2023-01-01T03:00:03Z,4klfSB_teb4
[Travis Japan × @ranzkyle @nianaguerrero & @onewithnatalia] JUST DANCE! at #YTFF10 !!,Shorts,51.0,224954,0,251,2022-12-20T13:54:00Z,Lr3rqnRSSi8
[Travis Japan] PARTY UP LIKE CRAZY - #Chaka Solo ver. in Venice Beach #Shorts,Shorts,31.0,331217,0,587,2022-12-16T10:01:23Z,Xo_I_XvlRuM
[Travis Japan] PARTY UP LIKE CRAZY - #Umi Solo ver. in Venice Beach #Shorts,Shorts,31.0,195117,0,467,2022-12-16T10:01:12Z,z6t4m1xatIc
[Travis Japan] PARTY UP LIKE CRAZY - #Shime Solo ver. in Venice Beach #Shorts,Shorts,31.0,188867,0,345,2022-12-16T10:01:01Z,zkdhowSCbBE
[Travis Japan] PARTY UP LIKE CRAZY - #Noel Solo ver. in Venice Beach #Shorts,Shorts,31.0,250058,0,1600,2022-12-16T10:00:52Z,WE65mIgK1-0
[Travis Japan] PARTY UP LIKE CRAZY - #Shizu Solo ver. in Venice Beach #Shorts,Shorts,29.0,138758,0,420,2022-12-16T10:00:41Z,vaw1rtIdhPo
[Travis Japan] PARTY UP LIKE CRAZY - #Genta Solo ver. in Venice Beach #Shorts,Shorts,29.0,189711,0,276,2022-12-16T10:00:26Z,pWa6YbpW5m4
[Travis Japan] PARTY UP LIKE CRAZY - #Machu Solo ver. in Venice Beach #Shorts,Shorts,29.0,203830,0,396,2022-12-16T10:00:06Z,BQkDU3-gE1I
[Travis Japan × @nihongomantappu] JUST DANCE! #ピロブンダンス at #YTFF10!!,Shorts,22.0,128491,0,237,2022-12-05T12:30:01Z,nc2zNCuTT7A
[Travis Japan] My Dreamy Hollywood - #Chaka Solo ver. in Hollywood #Shorts,Shorts,43.0,144670,0,409,2022-12-02T10:00:41Z,jrskwXDrH9k
[Travis Japan] My Dreamy Hollywood - #Umi Solo ver. in Hollywood #Shorts,Shorts,43.0,86503,0,229,2022-12-02T10:00:35Z,2mRBvYijpB8
[Travis Japan] My Dreamy Hollywood - #Shime Solo ver. in Hollywood #Shorts,Shorts,43.0,110872,0,211,2022-12-02T10:00:30Z,oGxAjPZntlM
[Travis Japan] My Dreamy Hollywood - #Noel Solo ver. in Hollywood #Shorts,Shorts,44.0,114369,0,1002,2022-12-02T10:00:24Z,klZPtn2dtDw
[Travis Japan] My Dreamy Hollywood - #Shizu Solo ver. in Hollywood #Shorts,Shorts,42.0,83334,0,236,2022-12-02T10:00:17Z,bDSZ5qYfkwk
[Travis Japan] My Dreamy Hollywood - #Genta Solo ver. in Hollywood #Shorts,Shorts,43.0,91993,0,179,2022-12-02T10:00:09Z,YNbOolGoyeY
[Travis Japan] My Dreamy Hollywood - #Machu Solo ver. in Hollywood #Shorts,Shorts,44.0,125610,0,284,2022-12-02T10:00:02Z,D2-ZJQKBZGs
[Travis Japan × @MostlySane] #PipniChallenge at #YTFF10!!,Shorts,47.0,174508,0,292,2022-11-27T03:00:18Z,i-mho4f7Lbk
[Travis Japan] Debut Concert Tour 決定！！,Shorts,38.0,196937,0,722,2022-11-26T13:44:49Z,2LDtAd_W3ZU
[Travis Japan] My Dreamy Hollywood - #Chaka Solo ver. in Venice Beach #Shorts,Shorts,35.0,279792,0,506,2022-11-21T10:01:54Z,Q6pBp_G8Sfw
[Travis Japan] My Dreamy Hollywood - #Umi Solo ver. in Venice Beach #Shorts,Shorts,35.0,156178,0,373,2022-11-21T10:01:40Z,l2UtESDFrIY
[Travis Japan] My Dreamy Hollywood - #Shime Solo ver. in Venice Beach #Shorts,Shorts,35.0,201637,0,391,2022-11-21T10:01:23Z,Q5e4bKdfc_M
[Travis Japan] My Dreamy Hollywood - #Noel Solo ver. in Venice Beach #Shorts,Shorts,35.0,232037,0,1000,2022-11-21T10:01:09Z,pxop1Z7hGWQ
[Travis Japan] My Dreamy Hollywood - #Shizu Solo ver. in Venice Beach #Shorts,Shorts,35.0,124118,0,351,2022-11-21T10:00:52Z,oYb9C9Ic3xc
[Travis Japan] My Dreamy Hollywood - #Genta Solo ver. in Venice Beach #Shorts,Shorts,35.0,207574,0,264,2022-11-21T10:00:36Z,1CoiPgJx4Sw
[Travis Japan] My Dreamy Hollywood - #Machu Solo ver. in Venice Beach #Shorts,Shorts,35.0,241913,0,394,2022-11-21T10:00:21Z,hqcnIBBXkjI
[Travis Japan] #YTFF10 Red Carpet #Shorts,Shorts,27.0,90072,0,159,2022-11-12T01:00:33Z,zn9hc9cMIDc
[Travis Japan] JUST DANCE! Challenge - in Singapore ver. -  #ピロブンダンス #Shorts,Shorts,14.0,272163,0,423,2022-11-10T13:01:03Z,iWQU8Rsk4XA
[Travis Japan] JUST DANCE! Challenge - in Singapore ver. - #Shorts,Shorts,24.0,1180675,0,736,2022-11-10T12:00:44Z,co-eN-VnlNQ
[Travis Japan] JUST DANCE! - #Noel Focus Camera #Shorts,Shorts,27.0,212495,0,383,2022-11-07T04:01:00Z,r5hNNMZWU9c
[Travis Japan] JUST DANCE! - #Noel Solo ver. #Shorts,Shorts,42.0,258242,0,937,2022-11-07T04:00:10Z,iELqVpuaFGI
[Travis Japan] JUST DANCE! - #Shime Focus Camera #Shorts,Shorts,27.0,125383,0,227,2022-11-06T04:01:00Z,wBluYKgFT9o
[Travis Japan] JUST DANCE! - #Shime Solo ver. #Shorts,Shorts,41.0,229895,0,478,2022-11-06T04:00:06Z,HL4H79K4ni4
[Travis Japan] JUST DANCE! - #Shizu Focus Camera #Shorts,Shorts,27.0,180653,0,250,2022-11-05T04:01:00Z,YOOS5m73Un8
[Travis Japan] JUST DANCE! - #Shizu Solo ver. #Shorts,Shorts,41.0,138150,0,398,2022-11-05T04:00:25Z,eEkgusr7xTM
[Travis Japan] JUST DANCE! - #Umi Focus Camera #Shorts,Shorts,27.0,296012,0,240,2022-11-04T04:01:00Z,o0PmRLnXkzE
[Travis Japan] JUST DANCE! - #Umi Solo ver. #Shorts,Shorts,40.0,257060,0,425,2022-11-04T04:00:08Z,OpwI3IhpXCQ
[Travis Japan] JUST DANCE! - #Chaka Focus Camera #Shorts,Shorts,27.0,163901,0,241,2022-11-03T04:01:00Z,_xpaOnwzM04
[Travis Japan] JUST DANCE! - #Chaka Solo ver. #Shorts,Shorts,42.0,297702,0,613,2022-11-03T04:00:25Z,ZU-2Rr6Yf58
[Travis Japan] JUST DANCE! - #Machu Focus Camera #Shorts,Shorts,27.0,140817,0,262,2022-11-02T04:01:00Z,pQdS5tZJsT8
[Travis Japan] JUST DANCE! - #Machu Solo ver. #Shorts,Shorts,41.0,261714,0,467,2022-11-02T04:00:11Z,GJc9LslepP0
[Travis Japan] JUST DANCE! - #Genta Focus Camera #Shorts,Shorts,27.0,167388,0,235,2022-11-01T04:00:28Z,QrVw7P_KmGU
[Travis Japan] JUST DANCE! - #Genta Solo ver. #Shorts,Shorts,43.0,358236,0,531,2022-11-01T04:00:13Z,9tIpkUUJ8QI
[Travis Japan] We're on a billboard!! #Shorts,Shorts,16.0,170094,0,748,2022-10-29T04:00:12Z,deJcHsPmkik
Travis Japan - 'JUST DANCE!' SPOT After release Ver.,Shorts,16.0,197923,0,472,2022-10-28T04:00:05Z,6WPyn4gNe-s
[Travis Japan] JUST DANCE! in 1 more day! #Shorts,Shorts,19.0,138004,0,384,2022-10-27T10:00:18Z,Q39UvJawtto
[Travis Japan] Worldwide Debut D-1 / #Genta ver. #Shorts,Shorts,34.0,106656,0,284,2022-10-27T04:00:11Z,RLq7wWvFzy8
[Travis Japan] JUST DANCE! in 2 more days! #Shorts,Shorts,16.0,65621,0,240,2022-10-26T10:00:17Z,OryMJYGhdKg
[Travis Japan] Worldwide Debut D-2 / #Machu ver. #Shorts,Shorts,35.0,150426,0,382,2022-10-26T04:00:30Z,olw4zXo9UNE
Travis Japan - 'JUST DANCE!' SPOT,Shorts,16.0,311276,0,1329,2022-10-26T03:00:08Z,M1TQ2l8XENw
[Travis Japan] JUST DANCE! in 3 more days! #Shorts,Shorts,17.0,69760,0,336,2022-10-25T10:00:06Z,Dfs3YJusAyU
[Travis Japan] Worldwide Debut D-3 / #Chaka ver. #Shorts,Shorts,35.0,148962,0,427,2022-10-25T04:00:15Z,lATi-zYBoeA
[Travis Japan] JUST DANCE! in 4 more days! #Shorts,Shorts,12.0,89351,0,400,2022-10-24T10:00:26Z,q92r-w6C6dY
[Travis Japan] Worldwide Debut D-4 / #Umi ver. #Shorts,Shorts,35.0,154637,0,373,2022-10-24T04:00:31Z,mhzr6aSZKlM
[Travis Japan] JUST DANCE! in 5 more days! #Shorts,Shorts,12.0,87621,0,289,2022-10-23T12:00:01Z,ahoPib5_v0c
[Travis Japan] Worldwide Debut D-5 / #Shizu ver. #Shorts,Shorts,35.0,122326,0,447,2022-10-23T04:00:01Z,2vuPNA2mwhs
[Travis Japan] Worldwide Debut D-6 / #Shime ver. #Shorts,Shorts,35.0,166359,0,477,2022-10-22T04:00:18Z,rubfpvUMfMA
[Travis Japan] Worldwide Debut D-7 / #Noel ver. #Shorts,Shorts,41.0,172736,0,1381,2022-10-21T04:00:13Z,cVrU9v-resE
Travis Japan - 'JUST DANCE!' Teaser,Shorts,23.0,546237,0,2214,2022-10-14T04:00:19Z,RC5p07nrgFg
Travis Japan - 'JUST DANCE!' Title Teaser,Shorts,17.0,496637,0,1799,2022-10-10T03:00:01Z,ZuZHcvlbDgA
