title,published_at,view_count,like_count,comment_count,video_id
Candy Kiss🍭💋 w/ #木村柾哉 #K #一ノ瀬颯 #INI &TEAM #andTEAM #TravisJapan #松倉海斗 #CandyKiss,2024-05-12T14:03:01Z,130314,11179,232,Qedky3m6W9w
Travis Japan World Tour 2024 'Road to A' -Official Teaser-,2024-05-12T07:00:06Z,105044,8818,946,DKD5B2M_kkE
Travis Japan【大喜利】ボケを見て誰のか当てろ！わかりそうでわからないぞ🧐,2024-05-11T12:00:43Z,349479,10868,650,lo9aQkmK3ZU
Travis Japan【大喜利】ボケを見て誰のか当てろ！　#TravisJapan　#大喜利　#誰のボケ　#事前アンケート,2024-05-10T12:00:29Z,105112,11727,268,Lz7oPrihy3Q
Travis Japan【北海道】お食事会でやらかし話を大暴露！これはヤバいって！！,2024-05-04T12:00:26Z,843986,17847,2432,UTAIlbB2fBQ
Travis Japan【北海道】お食事会でやらかし話を大暴露！　#TravisJapan　#北海道グルメ　#食事会　#裏話,2024-05-03T12:00:28Z,101225,12802,419,Z4-rp1AAdQM
5th Single - Sweetest Tune - 2024.6.10(mon) Digital Release📣 #TravisJapan #SweetestTune,2024-05-02T10:08:15Z,133905,14906,439,PRTFou8MV3I
Travis Japan【ゲスクラブ】メンバーの答えを推測せよ!!って何それ! ムズすぎ,2024-04-27T12:00:43Z,392038,11251,896,p2hUSUORVI4
Travis Japan【ゲスクラブ】メンバーの答えを推測せよ!!コインの使い方違いますよ！　#TravisJapan　#ゲーム　#ゲスクラブ　#Guessclub　#ボードゲーム,2024-04-26T12:00:30Z,149969,13782,298,I5FdAU01Db8
Travis Japan【学力クイズ】メンバー全員参戦！ついにグループ内順位が…,2024-04-20T12:00:45Z,1049857,18704,1616,p0Jd8QbTBxo
Travis Japan【学力クイズ】メンバー全員参戦！ついにグループ内順位が…　#TravisJapan　#クイズ　#テスト　#おバカ王,2024-04-19T12:00:00Z,128618,14001,373,-clX4cDg99M
今日は #Noel #Genta - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-18T12:30:36Z,220181,15198,296,mFeK6UqvoKI
今日は #Chaka #Shizu - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-17T11:00:11Z,108148,11465,391,AqIzPwVG5Ls
今日は #Umi #Shime #Machu - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-16T13:00:51Z,181535,16699,336,yGmGpzyHvrs
みんなも一緒に踊ってみてね🕺✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-15T14:00:24Z,66559,10041,184,by0cvFP5nWo
Travis Japan【花見】桜の名所を散策！🌸満開のハズが…ちょ、ミスりました,2024-04-13T12:00:53Z,283700,12021,1105,u7dk6YKAyiw
Travis Japan【花見】桜の名所を散策！🌸　#TravisJapan　#桜　#花見　#目黒川　#散歩　#サクラ咲ケ,2024-04-12T12:00:11Z,99922,12711,380,Cp-S_d__lmM
Travis Japan - ‘T.G.I. Friday Night Japanese ver.' - Dance Video -,2024-04-12T11:30:14Z,657914,19827,2372,VNP29CcWTUU
個性出まくりな後ろのメンバーにも注目⚡️🕺 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-10T13:00:21Z,212196,17694,380,WUtrqXGUPeE
MV200万回再生ありがとう✨これからもいっぱい見てね - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-09T11:00:03Z,233960,22032,606,2qB8iPxT-CQ
後ろの組体操にも注目してみてね👀 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-08T14:00:39Z,182899,18709,545,pWFoSBAj8o4
Travis Japan【1000円自販機】夢を掴み取る時がきたぜぃ！,2024-04-06T12:00:16Z,508081,14902,1421,LJ-n9euyb4k
今日は金曜日!! TGIF!! 素敵な週末を!! 🥳✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-05T13:00:36Z,91899,12542,275,Yy-nF1VJrQ4
Travis Japan【1000円自販機】1000円で夢を掴み取る時がきたぜぃ！　#TravisJapan　#名古屋　#1000円自販機　#ガチャ,2024-04-05T12:00:54Z,67134,10450,271,wb9oM9CMizg
今日は #Noel #Machu #Genta ソロダンス🕺🕺🕺🤍 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,2024-04-04T13:02:00Z,156747,12467,727,H7RG9zvFnGU
今日は #Machu #Noel #Genta ソロダンス🕺🕺🕺🧡 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,2024-04-04T13:01:01Z,227829,17211,689,XJfnX8WTW0Q
今日は #Genta #Noel #Machu ソロダンス🕺🕺🕺💙 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,2024-04-04T13:00:03Z,230350,17612,396,2R1CqspzzDA
今日は #Shizu #Umi ソロダンス公開🕺🕺💛 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-03T12:31:00Z,184409,14006,806,9kFWPVcvGAI
今日は #Umi #Shizu ソロダンス公開🕺🕺💚 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-03T12:30:40Z,194393,17218,602,xlF23R1Jqxc
今日は #Chaka #Shime ソロダンス公開🕺🕺❤️ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,2024-04-02T13:31:00Z,298045,20756,582,7ZH1zVfp830
今日は #Shime #Chaka ソロダンス公開🕺🕺💗 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,2024-04-02T13:30:11Z,198523,17682,502,GruNk_ZrpII
CDTV見ていただけましたか？感想お待ちしてます！⚡️🎵 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-04-01T14:15:56Z,94027,13891,711,FP671XiFVIw
#TGIF_SelfieChallenge やってみてね🤳✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TravisJapan,2024-03-30T12:30:04Z,63114,10778,151,8EVVE4m5GBA
Travis Japan【夢叶う】ちゃかとまちゅの夢が動物園で現実に!?🐯,2024-03-30T12:00:44Z,466250,14699,1322,pl242XlOJ7o
MVも、BTSロングver.も、何度でも見てください🥳 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-29T11:37:00Z,63703,10242,162,Km9bx2pD_x0
Travis Japan - ‘T.G.I. Friday Night’ -Behind-the-scenes-,2024-03-29T11:30:33Z,245513,13279,883,odQNXvrUloM
Travis Japan【夢叶う】ちゃかとまちゅの夢が動物園で現実に!?🐯　#TravisJapan　#名古屋　#動物園　#東山動植物園,2024-03-28T23:00:04Z,103502,13795,325,6jOKBdOG7fI
#TGIFridayNight_ミリオンありがとう #TGI_1Mview 🎈✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF,2024-03-27T12:00:59Z,91135,14709,429,tiaCBMO6xdI
MVダンス撮影BTS！どのシーンが好きですか？🕺🎈🚙🌤 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-26T12:06:07Z,110994,13619,307,c7DsV8EuCBc
このフォーメーションも最高!! NOPPOさんありがとうございました✨- [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #stkgz,2024-03-24T12:01:00Z,175594,17406,208,p7pqLBvKCaM
誰よりも楽しんでくださったshojiさん! ありがとうございました✨ - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #stkgz,2024-03-24T12:00:52Z,264066,21333,238,uh_4fpIY7EA
shojiさん NOPPOさん と一緒に T! G! I! 🎉 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #stkgz,2024-03-23T14:40:00Z,111041,13137,210,iXcvRXnBArs
Travis Japan【デカ盛り】大食い企画第４弾。総重量５kgの名古屋メシを完食せよ!!,2024-03-23T12:00:04Z,1483647,22851,1830,2k0EkHeMaG8
Travis Japan - ‘T.G.I. Friday Night’ - Dance Practice Day-1 -,2024-03-22T11:30:05Z,1439391,26820,3562,BNuH5oxVjaQ
Travis Japan【デカ盛り】大食い企画第４弾。総重量５kgの名古屋メシを完食せよ!!　#TravisJapan　#大食い企画　#デカ盛り　#名古屋飯,2024-03-21T23:00:30Z,107080,12740,326,X8PGO0d4pgo
Music Video はもう見ていただけましたか？🎈 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-21T09:00:26Z,53980,10159,217,FNdpmyXT2Rc
みんなで踊るととっても楽しいので皆さんも是非!!🕺🪩 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-20T12:00:17Z,122184,15400,338,MYhKNxuSzYs
リリースされました!! 色鮮やかなMVも見てね🎈🎉 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-18T09:55:00Z,113266,16150,346,Qqi_WgiT1t8
Travis Japan - ‘T.G.I. Friday Night’ Music Video,2024-03-18T09:30:08Z,8461823,48567,20264,GUXe0ACJRHI
Travis Japan【寝起きドッキリ】起きた瞬間モノボケ！リベンジを誓ったアノ人は…,2024-03-16T12:00:40Z,820180,20897,1679,eoJmGRpvEIE
撮影中でも曲がかかったら思わず踊り出すトラジャでした🕺 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-15T10:00:07Z,201381,21037,371,9rAroyvhJeI
Travis Japan【寝起きドッキリ予告編ちゃかVer.】起きた瞬間モノボケ！　#TravisJapan　#寝起きドッキリ　#モノボケ　#chaka,2024-03-14T23:00:24Z,466357,31581,704,Rg345cQZbdQ
Travis Japan【しりとり】LAのマーケットでお買い物！ワから始まる物って!?,2024-03-09T12:00:10Z,276642,10765,644,A2BQVeMDOAE
Travis Japan【しりとり】LAのマーケットでお買い物！　#TravisJapan　#買い物　#しりとり　#スーパーマーケット,2024-03-07T23:00:09Z,68744,11006,287,I30z-x6fTRg
Travis Japan【大食い】LA人気バーガーを40個食べ尽くせ!!,2024-03-02T12:00:51Z,972643,19901,1806,zMIDFI3mKZ0
トランポリンで撮影したジャケット写真にも注目👀 - [Travis Japan] T.G.I. Friday Night #TGIFridayNight #TGIF #TravisJapan,2024-03-01T09:00:35Z,149905,17189,541,iBt9LnEkPr0
Travis Japan【大食い】LA人気バーガーを40個食べ尽くせ!!　#TravisJapan　#大食い　#ハンバーガー　#ロサンゼルス,2024-02-29T23:00:26Z,99880,11831,273,e5x9WvwfEL8
Travis Japan【プライベートカラオケ】自分たちの曲がカラオケに!!もう歌うしかないでしょ🎤,2024-02-24T12:00:47Z,1075758,25735,2918,kha30uBACGo
Travis Japan【プライベート】自分たちの曲がカラオケに!!もう歌うしかないでしょ🎤　#TravisJapan　#カラオケ　#打ち上げ,2024-02-23T12:01:00Z,116393,15723,524,thJIZW0xMxc
Travis Japan - ‘T.G.I. Friday Night’ -Performance Video-,2024-02-22T08:00:34Z,1233678,24374,4754,mE99iAUDQ_Q
Travis Japan - ‘Okie Dokie!’  -Dance Practice-,2024-02-20T12:00:02Z,855786,22615,2491,12LmH7uRPXs
[Travis Japan] LEVEL UP (Sam Feldt Remix) with KAITA - #Chaka #Machu #Noel #LEVELUPRemix,2024-02-19T13:00:01Z,220344,17066,280,bxFOrnuHzWM
[Travis Japan] LEVEL UP (Sam Feldt Remix) with KAITA - #Shime #Umi #Shizu #Genta #LEVELUPRemix,2024-02-19T12:59:46Z,239377,16333,219,tVgeDKQgUXs
Travis Japan - ‘LEVEL UP (Sam Feldt Remix)’  -Dance Video-,2024-02-19T09:30:05Z,1473598,31400,5629,KSutlP906q4
Travis Japan【絵文字だけで出会えるか!? in LA】🏝️🎨🎅で運命の出会い…,2024-02-17T12:00:02Z,615845,14922,1092,31MG5uHduek
Travis Japan【絵文字だけで出会えるか!? inLA】🏝️🎨🎅で運命の出会い…　#TravisJapan　#絵文字　#出会えるか,2024-02-16T12:00:32Z,66927,9870,325,U33JoPPJEwk
Travis Japan  - ‘99 PERCENT’  Eng Ver. -Dance Video-,2024-02-12T10:00:09Z,1513719,26757,2585,HF4-ERcwr-Y
Travis Japan【USAで朝食】思い出のホットドッグ店でLAのエモトーク🌭,2024-02-10T12:00:46Z,303863,11349,709,jGCv2irQr9U
Travis Japan【USAで朝食】思い出のホットドッグ店でLAのエモトーク🌭　#TravisJapan　#ホットドッグ　#LA生活　#エモい話,2024-02-09T12:00:47Z,72593,10871,199,sXg2XLux0RI
"Travis Japan - D.U.N.K. (KYOCERA DOME OSAKA Dec.3, 2023 DAY2)",2024-02-04T09:00:47Z,1676497,31272,2526,yuF4dqwBsq8
Travis Japan【衣装コーデ】LAの人気古着屋さんで衣装選び！,2024-02-03T12:00:01Z,493610,13362,1107,14129e-DgrU
Travis Japan【衣装コーデ】LAの人気古着屋さんで衣装選び！　#TravisJapan  #ocjapanfair  #衣装コーデ  #古着,2024-02-02T12:00:44Z,124020,13157,376,lIsw2oJtYoo
[Travis Japan] LEVEL UP - #Genta & #Shizu & #Chaka ver. 🎮👾 #松田元太 #吉澤閑也 #宮近海斗 #TravisJapan #LEVELUP,2024-01-31T10:00:14Z,126218,11815,204,Ic-SCYH6MKo
[Travis Japan] LEVEL UP - #Umi & #Machu ver. 🎮👾 #中村海人 #松倉海斗 #TravisJapan #LEVELUP,2024-01-30T10:00:28Z,92743,10808,257,gV93og8nZfk
[Travis Japan] LEVEL UP - #Shime & #Noel ver. 🎮👾 #七五三掛龍也 #川島如恵留 #TravisJapan #LEVELUP,2024-01-29T10:00:09Z,123822,12660,310,ErRBSVij8X8
Travis Japan - 'Okie Dokie!' - Dance Video -,2024-01-28T12:00:34Z,651233,17941,1151,cDEIrPJU0Bw
Travis Japan【胸キュン人狼】世界の言葉で愛をささやきます❤️,2024-01-27T12:00:42Z,403542,0,904,gF2j7B3ioC4
Travis Japan【胸キュン人狼】世界の言葉で愛をささやきます❤️,2024-01-26T12:00:25Z,79289,11040,275,WPtH13v4Y5k
[Travis Japan] Okie Dokie! - #Chaka Solo Dance  #宮近海斗 #TravisJapan #RoadtoA #OkieDokie,2024-01-26T09:01:15Z,212065,15100,401,TwSRG6Oo4dg
[Travis Japan] Okie Dokie! - #Umi Solo Dance  #中村海人 #TravisJapan #RoadtoA #OkieDokie,2024-01-26T09:01:00Z,109061,10962,193,oNxoHS9thyM
[Travis Japan] Okie Dokie! - #Noel Solo Dance  #川島如恵留 #TravisJapan #RoadtoA #OkieDokie,2024-01-26T09:00:36Z,115633,10539,682,hkbu7N1lBE0
[Travis Japan] Okie Dokie! - #Genta Solo Dance  #松田元太 #TravisJapan #RoadtoA #OkieDokie,2024-01-25T09:01:00Z,267017,17598,260,dBWaRW-8I6Y
[Travis Japan] Okie Dokie! - #Shime Solo Dance  #七五三掛龍也 #TravisJapan #RoadtoA #OkieDokie,2024-01-25T09:00:14Z,136349,12645,335,QKDaAGLN6Yg
[Travis Japan] Okie Dokie! - #Shizu Solo Dance  #吉澤閑也 #TravisJapan #RoadtoA #OkieDokie,2024-01-24T09:01:00Z,124064,10897,415,1pbqoAxrnaw
[Travis Japan] Okie Dokie! - #Machu Solo Dance  #松倉海斗 #TravisJapan #RoadtoA #OkieDokie,2024-01-24T09:00:28Z,200578,15848,454,hHtBBIB_Q4k
Travis Japan【Kis-My-Ft2コラボ】鍋パで衝撃トーク!アレが一番高いメンバーって…,2024-01-20T12:00:49Z,379817,14184,717,swWV258qZaU
Travis Japan【Kis-My-Ft2コラボ】鍋パで衝撃トーク!,2024-01-19T12:00:28Z,78953,9916,199,V3ZAwRiLupE
Travis Japan - Okie Dokie!［Travis Japan  Concert Tour 2024  Road to Authenticity］,2024-01-14T08:00:35Z,541153,0,955,y6bHvUK8GHs
Travis Japan【Kis-My-Ft2コラボ】松阪牛争奪! 結局みんなでカーニバルだぁああ,2024-01-13T12:00:23Z,461547,16160,1364,Hkk1pvJvnY0
Travis Japan - JUST DANCE!［Travis Japan  Concert Tour 2024  Road to Authenticity］,2024-01-13T08:00:14Z,582386,0,1092,IR3pEGOBeUk
Travis Japan【Kis-My-Ft2コラボ】結局みんなでカーニバルだぁああ,2024-01-12T12:00:21Z,118878,12311,360,GBE9SAKq-ZA
Travis Japan【まったり旅】寂しいおしゃべりモンスターが登場！ってどういうこと？ 2/2,2024-01-06T12:00:34Z,512565,0,945,YM1_qyIJ8cM
Travis Japan【まったり旅】ドライブ後編🎵横須賀から東京へのドライブ🚗,2024-01-05T12:00:50Z,117794,0,162,wGrBaJjatVI
Travis Japan - To all our fans around the world.,2024-01-04T03:01:00Z,133274,0,489,vbaZ-MjPt1Y
Travis Japan -「世界中の心を躍らせよう、ここ日本から。」,2024-01-04T03:00:15Z,165969,0,775,V114BLfZ9JY
Travis Japan【メンバー直伝】コンサートを100倍楽しむ８つの方法 伝授しちゃいます♪,2024-01-03T03:00:16Z,313183,0,792,b58JGy7PUQc
Travis Japan【メンバー直伝】コンサートを100倍楽しむ８つの方法♪ネタバレではないよ🙊,2024-01-02T12:00:15Z,58308,0,287,Dc0VeNaUe1M
Travis Japan【2024あけおめ】新春恒例！年始のご挨拶🎍,2024-01-01T02:00:16Z,153385,0,702,cgvGZXQaJyU
Travis Japan【まったり旅】自由気ままに横須賀ドライブ♪ 1/2,2023-12-30T12:00:16Z,891170,0,1274,EH2Rec_Z9jY
Travis Japan【まったり旅】自由気ままに横須賀ドライブ♪🚗,2023-12-29T12:00:21Z,67496,0,356,GyTqnWOTVQg
WEGOTNEXT! on @officialculturekings #TravisJapan #CultureKings #WEGOTNEXT,2023-12-27T09:00:15Z,60813,0,199,FmX6ICHeujM
Travis Japan【電撃訪問】1stアルバム発売前日にCDショップ巡りで大はしゃぎ！,2023-12-23T12:00:14Z,196685,0,768,J9fac9zgDWA
Travis Japan【電撃訪問】CDショップ巡りで大はしゃぎ！㊗️1st アルバム発売🎉,2023-12-22T12:00:46Z,64670,0,225,rcSR1KKLhQY
Travis Japan - 'LEVEL UP' Music Video,2023-12-21T10:00:09Z,3778840,0,3489,G44SwQzaY8k
Travis Japan - 'Okie Dokie!' Music Video,2023-12-19T15:00:11Z,6008478,0,7715,gFHIy-yAtl0
Travis Japan【工場見学】Road to A発売記念♪あなたの手に届くかも…！？,2023-12-16T12:00:04Z,206079,0,1023,2bPovklxgPo
Travis Japan【工場見学】Road to A発売記念♪CDはこうやって作られるのかぁ💿,2023-12-15T12:00:51Z,58662,0,479,roHWmwOCstI
[Travis Japan] LEVEL UP - #Chaka Solo Dance 🎮👾  #宮近海斗 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T10:00:01Z,270993,0,414,ij0Im9Fn7TE
[Travis Japan] LEVEL UP - #Umi Solo Dance 🎮👾  #中村海人 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T09:59:58Z,416328,0,580,tslOzUCjPoM
[Travis Japan] LEVEL UP - #Shime Solo Dance 🎮👾  #七五三掛龍也 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T09:59:55Z,169616,0,309,QqZhMU2CQmc
[Travis Japan] LEVEL UP - #Noel Solo Dance 🎮👾  #川島如恵留 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T09:59:52Z,152969,0,1059,HihVGgt3H9I
[Travis Japan] LEVEL UP - #Shizu Solo Dance 🎮👾  #吉澤閑也 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T09:59:48Z,147292,0,399,6mgHXNM-8NI
[Travis Japan] LEVEL UP - #Genta Solo Dance 🎮👾  #松田元太 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T09:59:45Z,293293,0,248,DLJDRNeTlbY
[Travis Japan] LEVEL UP - #Machu Solo Dance 🎮👾  #松倉海斗 #TravisJapan #RoadtoA #LEVELUP,2023-12-14T09:59:40Z,239056,0,363,P6uWiWy09RA
Travis Japan - 'Road to A' -Special Teaser-,2023-12-13T10:30:08Z,161074,0,1116,RaXdLFw7yTY
Travis Japan - 'Road to A' Limited Edition J -Special Teaser-,2023-12-09T12:30:04Z,113748,0,643,5Ut3Wn-kxwc
Travis Japan【徹底解説】1st アルバム｢Road to A｣が出るってよ!!!!,2023-12-09T12:00:45Z,193191,0,904,ojUolXsdHYo
Travis Japan【㊗️1st アルバム発売記念】｢Road to A｣を徹底解説！これを見たら…完璧😏,2023-12-08T12:00:10Z,62796,0,340,9u1aptwfhBg
[Travis Japan] ‘LEVEL UP’ -Dance on Stage- #TravisJapan #LEVELUP #RoadtoA #Shorts,2023-12-04T12:00:49Z,127092,0,345,voZJ6S_i4iM
Travis Japan - ‘LEVEL UP’ -Short ver.-,2023-12-02T12:00:12Z,962119,0,2292,LDd6LQ3YlIY
Travis Japan【３分クッキング】たまご料理王に俺はなる！！2/2,2023-11-25T12:00:02Z,473483,0,854,1A58Aq7P38c
Travis Japan official【たまご料理王決定戦 -後編- 】カルボナーラは…誰が作ったのか🐣⁉️〜本編をチェック〜,2023-11-24T12:00:49Z,76461,0,222,r3GA8BjnMBs
Travis Japan - 'Road to A' Limited Edition T -Special Movie Teaser-,2023-11-22T10:30:23Z,115205,0,299,l3wFN8D-acc
Travis Japan【３分クッキングで秘伝の炒飯登場】たまご料理王に俺はなる〜1/2〜,2023-11-18T12:00:02Z,535455,0,1036,1rYqoGPy2eI
Travis Japan official【たまご料理王決定戦 -前編- 】ちゃか・しず・まちゅは3分で何をつくるのか🍳〜本編見てねっ!!〜,2023-11-17T12:00:07Z,90062,0,261,5f_x6jf9RSo
Travis Japan - 'Road to A'  Fan Club Exclusive Edition -Special Movie Teaser-,2023-11-17T11:00:07Z,162486,0,780,6pylTW47ryA
Travis Japan【真のおバカ王が決まる】因縁の学力対決…コイツら凄えっす!,2023-11-11T12:00:23Z,1543235,0,1868,WvNuSy165q0
Travis Japan official【トラジャ的真のおバカ王は誰だ!?】元太・海人・七五三掛...みんな逸材なんです 笑笑 〜本編をチェックしてくださーい〜,2023-11-10T12:00:45Z,119675,0,295,h_avjp8OkQQ
Travis Japan - 'Road to A' -Special Unit Songs Teaser-,2023-11-07T11:00:30Z,152268,0,656,Qf9M2zYUZGI
Travis Japan【㊗️デビュー１周年】無音ダンスで奇跡の瞬間を魅せる🕺,2023-11-04T11:30:30Z,1439864,0,1803,m2EoVyW-xdk
Travis Japan official【㊗️デビュー１周年記念企画】伝説のあのダンス企画が帰ってきます!! JUST DANCE！〜本編をチェックしてね〜,2023-11-03T12:00:56Z,81523,0,402,xtYdfQ4SoNA
Travis Japan【㊗️デビュー１周年記念生配信】みんなで一緒に乾杯しよ🎉,2023-11-01T10:00:41Z,377710,0,696,lgi419O6Euc
Travis Japan official【㊗️デビュー１周年】明日は生配信です！17時から!! 大事な発表もあるかも〜,2023-10-27T12:00:41Z,123160,0,480,kl86p828LVE
Travis Japan【京本会】SixTONESさんとコラボかな？ついにYouTube進出!!だけど… 1/2,2023-10-24T12:00:25Z,1081395,0,2301,UzscJR2xMwk
Travis Japan【台北フォトバトル～完結編】なぜか台湾の警察に…またまたアイツが大ピンチ,2023-10-21T12:00:37Z,292577,0,948,hxlsm5rdYMw
Travis Japan official【台北フォトバトル～完結編】いろいろあった台湾もこれで最後！また来るねぇ〜本編チェックして!!〜,2023-10-20T12:00:48Z,90851,0,208,rICJNsbcGGM
Travis Japan【台北フォトバトル～02】全財産落としちゃいました💦,2023-10-14T12:00:00Z,321557,0,1014,-aN8G7d-8Ts
Travis Japan official【台北フォトバトル～02】街中で全財産落としちゃいました💦どうなっちゃうの？？？〜本編をチェックして〜,2023-10-13T12:00:46Z,151027,0,283,kyXHPVoO1t8
Travis Japan【台北フォトバトル～01】海外の地下鉄って難しいよね 笑,2023-10-07T12:33:00Z,332764,0,1336,pCsP6_pNIrY
Travis Japan official【台北フォトバトル~01】台北市内を駆け巡れ!! 〜本編を見てくださいねぇ〜,2023-10-06T12:00:38Z,101577,0,243,gZWwibtNJzk
Travis Japan【利きフルーツin台湾】見たこともないトロピカル果実が登場🍌,2023-09-30T12:00:06Z,350859,0,942,A1dUGk13Hfc
Travis Japan official【利きフルーツin台湾】見たこともないトロピカル果実が登場🍌龍也の眼にご注目⁉️〜本編見てね〜,2023-09-29T12:00:06Z,56048,0,233,7SYG57nbDQI
Travis Japan【台湾の人気朝食🍴食べ尽くせ】絶品の人気メニューベスト７,2023-09-23T12:00:10Z,427896,0,836,AUMTCy7oe5o
Travis Japan official【台湾の人気朝食🍴食べ尽くせ】絶品の人気メニューベスト７ 〜本編見てね〜,2023-09-22T12:00:56Z,62431,0,223,v_9GmZGVYwM
[Travis Japan] '99 PERCENT' -Dance Video- #TravisJapan #TJ_99PERCENT #Shorts,2023-09-22T10:00:09Z,220661,0,284,AyZg9-oizlg
Travis Japan - ‘99 PERCENT’ -Dance Video- 99 sec.,2023-09-21T10:00:10Z,2072021,0,7688,1J85HLNvoWI
Travis Japan【こだわりベスト３発表】好きな女の子の仕草は？,2023-09-16T12:00:07Z,663026,0,1066,An5oe8GSPsI
Travis Japan official【こだわりベスト３発表】好きな女の子の仕草は？好きな学校行事は？など〜本編チェックしてね〜,2023-09-15T12:00:39Z,113079,0,305,hCqcfenVLhs
Travis Japan【メッセージ早打ち王】そんな感じでメール打つの!?,2023-09-09T12:00:03Z,464152,0,1024,3A1JWv_2atk
Travis Japan official【メッセージ早打ち王】爆速王に、俺はなる!! そんな感じでメール打つの!? ✨本編見てねぇ✨,2023-09-08T12:00:33Z,65171,0,449,SCEwcbyD2bA
Travis Japan - Turn Up The Vibe［Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～］,2023-09-08T11:30:02Z,827237,0,1733,22alVScGJFc
Travis Japan【裏側を初出し】デビューコンサートのエピソード祭り,2023-09-02T12:00:10Z,338238,0,914,HPBxlnyC9Z0
Travis Japan【裏側を初出し】デビューコンサートのエピソード祭り〜ぜひ本編見てね〜,2023-09-01T12:00:49Z,60412,0,184,wygkqGetJrg
Travis Japan【コーデ対決2023】ずぶ濡れ注意!? 俺が夏のおしゃれ王だ!!,2023-08-26T12:00:24Z,502487,0,1169,XsQI-197LlU
Travis Japan official【夏のデートファッションコーデ対決2023】でも...何かが違う💦 ~絶対見てほしい☀️~,2023-08-25T12:00:30Z,88160,0,416,KsGUWrvN_Lw
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」Sampler #THESHOW #TravisJapan #Shorts,2023-08-24T10:00:40Z,53415,0,212,q7vaqSotGEo
「Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～」発売記念生配信！,2023-08-19T13:15:31Z,311511,0,454,KRNCTZeTTvE
Travis Japan - Swing My Way［Travis Japan Debut Concert 2023 THE SHOW～ただいま、おかえり～］,2023-08-19T13:00:09Z,2593995,0,4194,qzHPFnFzpE8
Travis Japan official【明日緊急生配信】僕たちのツアーDVDが間もなく出ますので、そのワクワクを共有しようって予定です！〜8/19(土)21時から緊急生配信見て見て〜,2023-08-18T12:00:52Z,182619,0,421,saZE8JjtacE
Travis Japan【ガチダンスバトルに参戦🕺】海人と如恵留が参戦！,2023-08-13T12:00:31Z,353785,0,1190,SyL6qePWzJw
Travis Japan【七五三掛の相関図】松倉との確執が…笑,2023-08-12T12:00:27Z,831230,0,1158,e3CYtFYQc1Q
Travis Japan official【七五三掛の相関図】いろんな伏線...張らしてもらってます 笑 〜本編見てねぇ〜,2023-08-11T12:00:10Z,75496,0,274,5zlz08JGSOo
Travis Japan【神級盛れ写真】プリントシール機で撮っちゃうのだ！,2023-08-05T12:00:12Z,618124,0,1527,KBJ3YfAPemo
